Notes,Year,Year Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate
,1979,1979,"Skin of trunk, except scrotum",173.5,89,224635398,0
,1979,1979,"Skin of upper limb, including shoulder",173.6,56,224635398,0
,1979,1979,"Skin of lower limb, including hip",173.7,59,224635398,0
,1979,1979,Other specified sites of skin,173.8,2,224635398,0.0 (Unreliable)
,1979,1979,"Skin, site unspecified",173.9,280,224635398,0.1
,1979,1979,Nipple and areola,174,14,224635398,0.0 (Unreliable)
,1979,1979,Lower-outer quadrant,174.5,1,224635398,0.0 (Unreliable)
,1979,1979,Other specified sites of female breast,174.8,4,224635398,0.0 (Unreliable)
,1979,1979,"Breast (female), unspecified",174.9,34381,224635398,15.3
,1979,1979,Malignant neoplasm of male breast,175,222,224635398,0.1
,1979,1979,"Malignant neoplasm of uterus, part unspecified",179,2917,224635398,1.3
,1979,1979,Endocervix,180,51,224635398,0
,1979,1979,Other specified sites of cervix,180.8,9,224635398,0.0 (Unreliable)
,1979,1979,"Cervix uteri, unspecified",180.9,4876,224635398,2.2
,1979,1979,Malignant neoplasm of placenta,181,22,224635398,0
,1979,1979,"Corpus uteri, except isthmus",182,2858,224635398,1.3
,1979,1979,Ovary,183,10565,224635398,4.7
,1979,1979,Fallopian tube,183.2,141,224635398,0.1
,1979,1979,Parametrium,183.4,1,224635398,0.0 (Unreliable)
,1979,1979,Round ligament,183.5,1,224635398,0.0 (Unreliable)
,1979,1979,Other specified sites of uterine adnexa,183.8,7,224635398,0.0 (Unreliable)
,1979,1979,"Uterine adnexa, unspecified",183.9,6,224635398,0.0 (Unreliable)
,1979,1979,Vagina,184,355,224635398,0.2
,1979,1979,Labia majora,184.1,10,224635398,0.0 (Unreliable)
,1979,1979,Labia minora,184.2,1,224635398,0.0 (Unreliable)
,1979,1979,Clitoris,184.3,7,224635398,0.0 (Unreliable)
,1979,1979,"Vulva, unspecified",184.4,501,224635398,0.2
,1979,1979,Other specified sites of female genital organs,184.8,17,224635398,0.0 (Unreliable)
,1979,1979,"Female genital organ, site unspecified",184.9,40,224635398,0
,1979,1979,Malignant neoplasm of prostate,185,22240,224635398,9.9
,1979,1979,Undescended testis,186,2,224635398,0.0 (Unreliable)
,1979,1979,Other and unspecified testis,186.9,537,224635398,0.2
,1979,1979,Prepuce,187.1,1,224635398,0.0 (Unreliable)
,1979,1979,Glans penis,187.2,4,224635398,0.0 (Unreliable)
,1979,1979,"Penis, part unspecified",187.4,194,224635398,0.1
,1979,1979,Spermatic cord,187.6,4,224635398,0.0 (Unreliable)
,1979,1979,Scrotum,187.7,14,224635398,0.0 (Unreliable)
,1979,1979,Other specified sites of male genital organs,187.8,3,224635398,0.0 (Unreliable)
,1979,1979,"Male genital organ, site unspecified",187.9,18,224635398,0.0 (Unreliable)
,1979,1979,Trigone of urinary bladder,188,2,224635398,0.0 (Unreliable)
,1979,1979,Dome of urinary bladder,188.1,1,224635398,0.0 (Unreliable)
,1979,1979,Posterior wall of urinary bladder,188.4,2,224635398,0.0 (Unreliable)
,1979,1979,Bladder neck,188.5,4,224635398,0.0 (Unreliable)
,1979,1979,Ureteric orifice,188.6,1,224635398,0.0 (Unreliable)
,1979,1979,Urachus,188.7,22,224635398,0
,1979,1979,"Bladder, part unspecified",188.9,9662,224635398,4.3
,1979,1979,"Kidney, except pelvis",189,7151,224635398,3.2
,1979,1979,Renal pelvis,189.1,133,224635398,0.1
,1979,1979,Ureter,189.2,275,224635398,0.1
,1979,1979,Urethra,189.3,136,224635398,0.1
,1979,1979,Paraurethral glands,189.4,1,224635398,0.0 (Unreliable)
,1979,1979,"Urinary organ, site unspecified",189.9,53,224635398,0
,1979,1979,"Eyeball, except conjunctiva, cornea, retina, and choroid",190,6,224635398,0.0 (Unreliable)
,1979,1979,Orbit,190.1,51,224635398,0
,1979,1979,Lacrimal gland,190.2,6,224635398,0.0 (Unreliable)
,1979,1979,Conjunctiva,190.3,1,224635398,0.0 (Unreliable)
,1979,1979,Retina,190.5,32,224635398,0
,1979,1979,Choroid,190.6,14,224635398,0.0 (Unreliable)
,1979,1979,Lacrimal duct,190.7,2,224635398,0.0 (Unreliable)
,1979,1979,"Eye, part unspecified",190.9,178,224635398,0.1
,1979,1979,"Cerebrum, except lobes and ventricles",191,487,224635398,0.2
,1979,1979,Frontal lobe,191.1,389,224635398,0.2
,1979,1979,Temporal lobe,191.2,247,224635398,0.1
,1979,1979,Parietal lobe,191.3,264,224635398,0.1
,1979,1979,Occipital lobe,191.4,33,224635398,0
,1979,1979,Ventricles,191.5,40,224635398,0
,1979,1979,Cerebellum nos,191.6,247,224635398,0.1
,1979,1979,Brain stem,191.7,155,224635398,0.1
,1979,1979,Other parts of brain,191.8,52,224635398,0
,1979,1979,"Brain, unspecified",191.9,6777,224635398,3
,1979,1979,Cranial nerves,192,12,224635398,0.0 (Unreliable)
,1979,1979,Cerebral meninges,192.1,86,224635398,0
,1979,1979,Spinal cord,192.2,100,224635398,0
,1979,1979,Other specified sites of nervous system,192.8,1,224635398,0.0 (Unreliable)
,1979,1979,"Nervous system, part unspecified",192.9,46,224635398,0
,1979,1979,Malignant neoplasm of thyroid gland,193,999,224635398,0.4
,1979,1979,Adrenal gland,194,470,224635398,0.2
,1979,1979,Parathyroid gland,194.1,13,224635398,0.0 (Unreliable)
,1979,1979,Pituitary gland and craniopharyngeal duct,194.3,21,224635398,0
,1979,1979,Pineal gland,194.4,22,224635398,0
,1979,1979,Carotid body,194.5,5,224635398,0.0 (Unreliable)
,1979,1979,Aortic body and other paraganglia,194.6,19,224635398,0.0 (Unreliable)
,1979,1979,"Endocrine gland, site unspecified",194.9,5,224635398,0.0 (Unreliable)
,1979,1979,"Head, face, and neck",195,849,224635398,0.4
,1979,1979,Thorax,195.1,196,224635398,0.1
,1979,1979,Abdomen,195.2,1440,224635398,0.6
,1979,1979,Pelvis,195.3,364,224635398,0.2
,1979,1979,Upper limb,195.4,24,224635398,0
,1979,1979,Lower limb,195.5,50,224635398,0
,1979,1979,Other specified sites,195.8,30,224635398,0
,1979,1979,Disseminated,199,3474,224635398,1.5
,1979,1979,Other,199.1,21585,224635398,9.6
,1979,1979,Reticulosarcoma,200,2526,224635398,1.1
,1979,1979,Lymphosarcoma,200.1,2344,224635398,1
,1979,1979,Burkitt's tumor or lymphoma,200.2,96,224635398,0
,1979,1979,Other named variants,200.8,190,224635398,0.1
,1979,1979,Hodgkin's paragranuloma,201,1,224635398,0.0 (Unreliable)
,1979,1979,Hodgkin's sarcoma,201.2,9,224635398,0.0 (Unreliable)
,1979,1979,Lymphocytic-histiocytic predominance,201.4,3,224635398,0.0 (Unreliable)
,1979,1979,Nodular sclerosis,201.5,36,224635398,0
,1979,1979,Mixed cellularity,201.6,30,224635398,0
,1979,1979,Lymphocytic depletion,201.7,21,224635398,0
,1979,1979,"Hodgkin's disease, unspecified",201.9,1921,224635398,0.9
,1979,1979,Nodular lymphoma,202,207,224635398,0.1
,1979,1979,Mycosis fungoides,202.1,150,224635398,0.1
,1979,1979,Sézary's disease,202.2,13,224635398,0.0 (Unreliable)
,1979,1979,Malignant histiocytosis,202.3,85,224635398,0
,1979,1979,Leukemic reticuloendotheliosis,202.4,140,224635398,0.1
,1979,1979,Letterer-siwe disease,202.5,7,224635398,0.0 (Unreliable)
,1979,1979,Other lymphomas,202.8,6193,224635398,2.8
,1979,1979,Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue,202.9,71,224635398,0
,1979,1979,Multiple myeloma,203,6363,224635398,2.8
,1979,1979,Plasma cell leukemia,203.1,32,224635398,0
,1979,1979,Other immunoproliferative neoplasms,203.8,19,224635398,0.0 (Unreliable)
,1979,1979,Acute,204,1380,224635398,0.6
,1979,1979,Chronic,204.1,2731,224635398,1.2
,1979,1979,Subacute,204.2,11,224635398,0.0 (Unreliable)
,1979,1979,Other lymphoid leukemia,204.8,1,224635398,0.0 (Unreliable)
,1979,1979,Unspecified lymphoid leukemia,204.9,536,224635398,0.2
,1979,1979,Acute,205,4837,224635398,2.2
,1979,1979,Chronic,205.1,1950,224635398,0.9
,1979,1979,Subacute,205.2,54,224635398,0
,1979,1979,Myeloid sarcoma,205.3,13,224635398,0.0 (Unreliable)
,1979,1979,Other myeloid leukemia,205.8,7,224635398,0.0 (Unreliable)
,1979,1979,Unspecified myeloid leukemia,205.9,515,224635398,0.2
,1979,1979,Acute,206,283,224635398,0.1
,1979,1979,Chronic,206.1,18,224635398,0.0 (Unreliable)
,1979,1979,Subacute,206.2,4,224635398,0.0 (Unreliable)
,1979,1979,Unspecified monocytic leukemia,206.9,73,224635398,0
,1979,1979,Acute erythremia and erythroleukemia,207,219,224635398,0.1
,1979,1979,Megakaryocytic leukemia,207.2,8,224635398,0.0 (Unreliable)
,1979,1979,Other specified leukemia,207.8,99,224635398,0
,1979,1979,Acute,208,1793,224635398,0.8
,1979,1979,Chronic,208.1,111,224635398,0
,1979,1979,Subacute,208.2,18,224635398,0.0 (Unreliable)
,1979,1979,Other leukemia of unspecified cell type,208.8,80,224635398,0
,1979,1979,Unspecified leukemia,208.9,1247,224635398,0.6
,1979,1979,Major salivary glands,210.2,4,224635398,0.0 (Unreliable)
,1979,1979,Nasopharynx,210.7,1,224635398,0.0 (Unreliable)
,1979,1979,"Pharynx, unspecified",210.9,2,224635398,0.0 (Unreliable)
,1979,1979,Esophagus,211,2,224635398,0.0 (Unreliable)
,1979,1979,Stomach,211.1,22,224635398,0
,1979,1979,"Duodenum, jejunum, and ileum",211.2,2,224635398,0.0 (Unreliable)
,1979,1979,Colon,211.3,48,224635398,0
,1979,1979,Rectum and anal canal,211.4,4,224635398,0.0 (Unreliable)
,1979,1979,Liver and biliary passages,211.5,14,224635398,0.0 (Unreliable)
,1979,1979,"Pancreas, except islets of langerhans",211.6,11,224635398,0.0 (Unreliable)
,1979,1979,Islets of langerhans,211.7,14,224635398,0.0 (Unreliable)
,1979,1979,Retroperitoneum and peritoneum,211.8,6,224635398,0.0 (Unreliable)
,1979,1979,Other and unspecified site,211.9,3,224635398,0.0 (Unreliable)
,1979,1979,"Nasal cavities, middle ear, and accessory sinuses",212,3,224635398,0.0 (Unreliable)
,1979,1979,Larynx,212.1,5,224635398,0.0 (Unreliable)
,1979,1979,Trachea,212.2,1,224635398,0.0 (Unreliable)
,1979,1979,Bronchus and lung,212.3,17,224635398,0.0 (Unreliable)
,1979,1979,Mediastinum,212.5,3,224635398,0.0 (Unreliable)
,1979,1979,Thymus,212.6,18,224635398,0.0 (Unreliable)
,1979,1979,Heart,212.7,20,224635398,0
,1979,1979,Bones of skull and face,213,3,224635398,0.0 (Unreliable)
,1979,1979,Lower jaw bone,213.1,6,224635398,0.0 (Unreliable)
,1979,1979,"Bone and articular cartilage, site unspecified",213.9,1,224635398,0.0 (Unreliable)
,1979,1979,Lipoma,214,6,224635398,0.0 (Unreliable)
,1979,1979,"Head, face, and neck",215,2,224635398,0.0 (Unreliable)
,1979,1979,Thorax,215.4,2,224635398,0.0 (Unreliable)
,1979,1979,Abdomen,215.5,3,224635398,0.0 (Unreliable)
,1979,1979,Pelvis,215.6,1,224635398,0.0 (Unreliable)
,1979,1979,"Trunk, unspecified",215.7,1,224635398,0.0 (Unreliable)
,1979,1979,Site unspecified,215.9,21,224635398,0
,1979,1979,"Eyelid, including canthus",216.1,1,224635398,0.0 (Unreliable)
,1979,1979,Ear and external auditory canal,216.2,1,224635398,0.0 (Unreliable)
,1979,1979,Scalp and skin of neck,216.4,1,224635398,0.0 (Unreliable)
,1979,1979,"Skin of trunk, except scrotum",216.5,2,224635398,0.0 (Unreliable)
,1979,1979,"Skin, site unspecified",216.9,21,224635398,0
,1979,1979,Benign neoplasm of breast,217,5,224635398,0.0 (Unreliable)
,1979,1979,Uterine leiomyoma,218,24,224635398,0
,1979,1979,Corpus uteri,219.1,1,224635398,0.0 (Unreliable)
,1979,1979,"Uterus, part unspecified",219.9,1,224635398,0.0 (Unreliable)
,1979,1979,Benign neoplasm of ovary,220,19,224635398,0.0 (Unreliable)
,1979,1979,Other specified sites of female genital organs,221.8,1,224635398,0.0 (Unreliable)
,1979,1979,"Kidney, except pelvis",223,4,224635398,0.0 (Unreliable)
,1979,1979,Bladder,223.3,1,224635398,0.0 (Unreliable)
,1979,1979,Brain,225,104,224635398,0
,1979,1979,Cranial nerves,225.1,75,224635398,0
,1979,1979,Cerebral meninges,225.2,631,224635398,0.3
,1979,1979,Spinal cord,225.3,8,224635398,0.0 (Unreliable)
,1979,1979,Spinal meninges,225.4,5,224635398,0.0 (Unreliable)
,1979,1979,Other specified sites of nervous system,225.8,1,224635398,0.0 (Unreliable)
,1979,1979,Benign neoplasm of thyroid glands,226,6,224635398,0.0 (Unreliable)
,1979,1979,Adrenal gland,227,37,224635398,0
,1979,1979,Parathyroid gland,227.1,12,224635398,0.0 (Unreliable)
,1979,1979,Pituitary gland and craniopharyngeal duct (pouch),227.3,108,224635398,0
,1979,1979,Pineal gland,227.4,2,224635398,0.0 (Unreliable)
,1979,1979,Other,227.8,1,224635398,0.0 (Unreliable)
,1979,1979,"Hemangioma, any site",228,49,224635398,0
,1979,1979,"Lymphangioma, any site",228.1,48,224635398,0
,1979,1979,Other specified sites,229.8,5,224635398,0.0 (Unreliable)
,1979,1979,Site unspecified,229.9,11,224635398,0.0 (Unreliable)
,1979,1979,Bronchus and lung,231.2,1,224635398,0.0 (Unreliable)
,1979,1979,"Skin, site unspecified",232.9,1,224635398,0.0 (Unreliable)
,1979,1979,Breast,233,1,224635398,0.0 (Unreliable)
,1979,1979,Cervix uteri,233.1,2,224635398,0.0 (Unreliable)
,1979,1979,Other and unspecified parts of uterus,233.2,1,224635398,0.0 (Unreliable)
,1979,1979,Bladder,233.7,1,224635398,0.0 (Unreliable)
,1979,1979,Major salivary glands,235,1,224635398,0.0 (Unreliable)
,1979,1979,"Lip, oral cavity, and pharynx",235.1,2,224635398,0.0 (Unreliable)
,1979,1979,"Stomach, intestines, and rectum",235.2,54,224635398,0
,1979,1979,Liver and biliary passages,235.3,14,224635398,0.0 (Unreliable)
,1979,1979,Retroperitoneum and peritoneum,235.4,5,224635398,0.0 (Unreliable)
,1979,1979,Other and unspecified digestive organs,235.5,2,224635398,0.0 (Unreliable)
,1979,1979,"Trachea, bronchus, and lung",235.7,17,224635398,0.0 (Unreliable)
,1979,1979,"Pleura, thymus, and mediastinum",235.8,6,224635398,0.0 (Unreliable)
,1979,1979,Uterus,236,1,224635398,0.0 (Unreliable)
,1979,1979,Placenta,236.1,3,224635398,0.0 (Unreliable)
,1979,1979,Ovary,236.2,8,224635398,0.0 (Unreliable)
,1979,1979,Bladder,236.7,1,224635398,0.0 (Unreliable)
,1979,1979,Other and unspecified urinary organs,236.9,2,224635398,0.0 (Unreliable)
,1979,1979,Pituitary gland and craniopharyngeal duct,237,76,224635398,0
,1979,1979,Pineal gland,237.1,17,224635398,0.0 (Unreliable)
,1979,1979,Paraganglia,237.3,8,224635398,0.0 (Unreliable)
,1979,1979,Other and unspecified endocrine glands,237.4,1,224635398,0.0 (Unreliable)
,1979,1979,Brain and spinal cord,237.5,35,224635398,0
,1979,1979,Meninges,237.6,1,224635398,0.0 (Unreliable)
,1979,1979,Neurofibromatosis,237.7,39,224635398,0
,1979,1979,Other and unspecified parts of nervous system,237.9,3,224635398,0.0 (Unreliable)
,1979,1979,Bone and articular cartilage,238,4,224635398,0.0 (Unreliable)
,1979,1979,"Connective and other soft tissueperipheral, sympathetic, and parasympathetic nerves and ganglia",238.1,31,224635398,0
,1979,1979,Breast,238.3,3,224635398,0.0 (Unreliable)
,1979,1979,Polycythemia vera,238.4,327,224635398,0.1
,1979,1979,Plasma cells,238.6,32,224635398,0
,1979,1979,Other lymphatic and hematopoietic tissues,238.7,474,224635398,0.2
,1979,1979,Other specified sites,238.8,12,224635398,0.0 (Unreliable)
,1979,1979,Site unspecified,238.9,50,224635398,0
,1979,1979,Digestive system,239,271,224635398,0.1
,1979,1979,Respiratory system,239.1,301,224635398,0.1
,1979,1979,"Bone, soft tissue, and skin",239.2,25,224635398,0
,1979,1979,Breast,239.3,4,224635398,0.0 (Unreliable)
,1979,1979,Bladder,239.4,32,224635398,0
,1979,1979,Other genitourinary organs,239.5,75,224635398,0
,1979,1979,Brain,239.6,2091,224635398,0.9
,1979,1979,Endocrine glands and other parts of nervous system,239.7,126,224635398,0.1
,1979,1979,Other specified sites,239.8,211,224635398,0.1
,1979,1979,Site unspecified,239.9,101,224635398,0
,1979,1979,"Goiter, unspecified",240.9,20,224635398,0
,1979,1979,Nontoxic uninodular goiter,241,1,224635398,0.0 (Unreliable)
,1979,1979,Nontoxic multinodular goiter,241.1,5,224635398,0.0 (Unreliable)
,1979,1979,Unspecified nontoxic nodular goiter,241.9,7,224635398,0.0 (Unreliable)
,1979,1979,Toxic diffuse goiter,242,29,224635398,0
,1979,1979,Toxic uninodular goiter,242.1,1,224635398,0.0 (Unreliable)
,1979,1979,Toxic multinodular goiter,242.2,1,224635398,0.0 (Unreliable)
,1979,1979,"Toxic nodular goiter, unspecified",242.3,6,224635398,0.0 (Unreliable)
,1979,1979,Thyrotoxicosis from ectopic thyroid nodule,242.4,1,224635398,0.0 (Unreliable)
,1979,1979,Thyrotoxicosis without mention of goiter or other cause,242.9,172,224635398,0.1
,1979,1979,Congenital hypothyroidism,243,4,224635398,0.0 (Unreliable)
,1979,1979,Unspecified hypothyroidism,244.9,562,224635398,0.3
,1979,1979,Acute thyroiditis,245,1,224635398,0.0 (Unreliable)
,1979,1979,Chronic lymphocytic thyroiditis,245.2,3,224635398,0.0 (Unreliable)
,1979,1979,Chronic fibrous thyroiditis,245.3,1,224635398,0.0 (Unreliable)
,1979,1979,Other and unspecified chronic thyroiditis,245.8,4,224635398,0.0 (Unreliable)
,1979,1979,Dyshormonogenic goiter,246.1,1,224635398,0.0 (Unreliable)
,1979,1979,Other specified disorders of thyroid,246.8,2,224635398,0.0 (Unreliable)
,1979,1979,Unspecified disorder of thyroid,246.9,11,224635398,0.0 (Unreliable)
,1979,1979,Diabetes mellitus without mention of complication,250,25300,224635398,11.3
,1979,1979,Diabetes with ketoacidosis,250.1,1725,224635398,0.8
,1979,1979,Diabetes with hyperosmolarity,250.2,1249,224635398,0.6
,1979,1979,Diabetes with other coma,250.3,1900,224635398,0.8
,1979,1979,Diabetes with renal manifestations,250.4,123,224635398,0.1
,1979,1979,Diabetes with ophthalmic manifestations,250.5,169,224635398,0.1
,1979,1979,Diabetes with neurological manifestations,250.6,2065,224635398,0.9
,1979,1979,Diabetes with peripheral circulatory disorders,250.7,599,224635398,0.3
,1979,1979,Diabetes with unspecified complication,250.9,62,224635398,0
,1979,1979,Hypoglycemic coma,251,30,224635398,0
,1979,1979,Other specified hypoglycemia,251.1,3,224635398,0.0 (Unreliable)
,1979,1979,"Hypoglycemia, unspecified",251.2,104,224635398,0
,1979,1979,Abnormality of secretion of gastrin,251.5,9,224635398,0.0 (Unreliable)
,1979,1979,Other specified disorders of pancreatic internal secretion,251.8,3,224635398,0.0 (Unreliable)
,1979,1979,Unspecified disorder of pancreatic internal secretion,251.9,3,224635398,0.0 (Unreliable)
,1979,1979,Hyperparathyroidism,252,66,224635398,0
,1979,1979,Hypoparathyroidism,252.1,12,224635398,0.0 (Unreliable)
,1979,1979,Unspecified disorder of parathyroid gland,252.9,4,224635398,0.0 (Unreliable)
,1979,1979,Acromegaly and gigantism,253,17,224635398,0.0 (Unreliable)
,1979,1979,Panhypopituitarism,253.2,47,224635398,0
,1979,1979,Diabetes insipidus,253.5,27,224635398,0
,1979,1979,Other disorders of neurohypophysis,253.6,58,224635398,0
,1979,1979,Other disorders of the pituitary and other syndromes of diencephalohypophyseal origin,253.8,5,224635398,0.0 (Unreliable)
,1979,1979,Unspecified,253.9,10,224635398,0.0 (Unreliable)
,1979,1979,Persistent hyperplasia of thymus,254,9,224635398,0.0 (Unreliable)
,1979,1979,Other specified diseases of thymus gland,254.8,3,224635398,0.0 (Unreliable)
,1979,1979,Unspecified disease of thymus gland,254.9,2,224635398,0.0 (Unreliable)
,1979,1979,Cushing's syndrome,255,43,224635398,0
,1979,1979,Hyperaldosteronism,255.1,5,224635398,0.0 (Unreliable)
,1979,1979,Adrenogenital disorders,255.2,5,224635398,0.0 (Unreliable)
,1979,1979,Other corticoadrenal overactivity,255.3,3,224635398,0.0 (Unreliable)
,1979,1979,Corticoadrenal insufficiency,255.4,196,224635398,0.1
,1979,1979,Other adrenal hypofunction,255.5,1,224635398,0.0 (Unreliable)
,1979,1979,Medulloadrenal hyperfunction,255.6,1,224635398,0.0 (Unreliable)
,1979,1979,Other specified disorders of adrenal glands,255.8,23,224635398,0
